filename,sup_idx,inf_idx,dx,inf_box_w,slip_pct
3167-F-073Y1_jpg.rf.c225a63c40db92eebad922bd35e5d4f0.json,4,5,-6.5,78.0,-8.333333333333332
3167-F-073Y1_jpg.rf.c225a63c40db92eebad922bd35e5d4f0.json,5,6,-34.0,80.0,-42.5
3167-F-073Y1_jpg.rf.c225a63c40db92eebad922bd35e5d4f0.json,6,7,-38.0,76.0,-50.0
3169-M-069Y1_jpg.rf.4120ccd1d44842efd62e01810079dd03.json,0,1,9.0,70.0,12.857142857142856
3169-M-069Y1_jpg.rf.4120ccd1d44842efd62e01810079dd03.json,1,2,12.5,75.0,16.666666666666664
3169-M-069Y1_jpg.rf.4120ccd1d44842efd62e01810079dd03.json,2,3,19.0,77.0,24.675324675324674
3169-M-069Y1_jpg.rf.4120ccd1d44842efd62e01810079dd03.json,3,4,24.5,76.0,32.23684210526316
3169-M-069Y1_jpg.rf.4120ccd1d44842efd62e01810079dd03.json,4,5,14.0,72.0,19.444444444444446
3169-M-069Y1_jpg.rf.4120ccd1d44842efd62e01810079dd03.json,5,6,-31.0,72.0,-43.05555555555556
3169-M-069Y1_jpg.rf.4120ccd1d44842efd62e01810079dd03.json,6,7,-43.0,76.0,-56.57894736842105
3171-F-074Y1_jpg.rf.0dbe8bb4169b38c8cb06030561fa6297.json,0,1,12.0,70.0,17.142857142857142
3171-F-074Y1_jpg.rf.0dbe8bb4169b38c8cb06030561fa6297.json,1,2,14.0,76.0,18.421052631578945
3171-F-074Y1_jpg.rf.0dbe8bb4169b38c8cb06030561fa6297.json,2,3,12.5,79.0,15.822784810126583
3171-F-074Y1_jpg.rf.0dbe8bb4169b38c8cb06030561fa6297.json,3,4,9.0,71.0,12.676056338028168
3171-F-074Y1_jpg.rf.0dbe8bb4169b38c8cb06030561fa6297.json,4,5,-4.0,79.0,-5.063291139240507
3171-F-074Y1_jpg.rf.0dbe8bb4169b38c8cb06030561fa6297.json,5,6,-9.5,78.0,-12.179487179487179
3171-F-074Y1_jpg.rf.0dbe8bb4169b38c8cb06030561fa6297.json,6,7,-46.0,96.0,-47.91666666666667
3172-M-063Y1_jpg.rf.b8a95444a7b41bf0b5f5158c0eceda5e.json,0,1,31.5,130.0,24.23076923076923
3172-M-063Y1_jpg.rf.b8a95444a7b41bf0b5f5158c0eceda5e.json,1,2,26.5,121.0,21.90082644628099
3172-M-063Y1_jpg.rf.b8a95444a7b41bf0b5f5158c0eceda5e.json,2,3,7.0,129.0,5.426356589147287
3172-M-063Y1_jpg.rf.b8a95444a7b41bf0b5f5158c0eceda5e.json,3,4,-18.0,131.0,-13.740458015267176
3172-M-063Y1_jpg.rf.b8a95444a7b41bf0b5f5158c0eceda5e.json,4,5,-72.0,147.0,-48.97959183673469
3173-F-064Y1_jpg.rf.151e83f917010e55db854d4b4b5de916.json,0,1,-2.0,83.0,-2.4096385542168677
3173-F-064Y1_jpg.rf.151e83f917010e55db854d4b4b5de916.json,1,2,7.5,86.0,8.720930232558139
3173-F-064Y1_jpg.rf.151e83f917010e55db854d4b4b5de916.json,2,3,20.5,91.0,22.52747252747253
3173-F-064Y1_jpg.rf.151e83f917010e55db854d4b4b5de916.json,3,4,24.0,101.0,23.762376237623762
3173-F-064Y1_jpg.rf.151e83f917010e55db854d4b4b5de916.json,4,5,10.0,97.0,10.309278350515463
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,0,1,3.0,79.0,3.79746835443038
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,1,2,6.0,85.0,7.0588235294117645
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,2,3,9.0,89.0,10.112359550561797
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,3,4,17.0,95.0,17.894736842105264
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,4,5,16.5,100.0,16.5
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,5,6,24.0,112.0,21.428571428571427
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,6,7,32.5,117.0,27.77777777777778
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,7,8,12.5,100.0,12.5
3174-F-078Y1_jpg.rf.7bbd3875104a4c297aed528ca4506a61.json,8,9,-10.5,127.0,-8.267716535433072
3175-M-026Y1_jpg.rf.b655aedf394f0a56aef28bfa0a5f2fe7.json,0,1,-12.5,68.0,-18.38235294117647
3175-M-026Y1_jpg.rf.b655aedf394f0a56aef28bfa0a5f2fe7.json,1,2,-2.0,66.0,-3.0303030303030303
3175-M-026Y1_jpg.rf.b655aedf394f0a56aef28bfa0a5f2fe7.json,2,3,1.0,68.0,1.4705882352941175
3175-M-026Y1_jpg.rf.b655aedf394f0a56aef28bfa0a5f2fe7.json,3,4,-1.5,71.0,-2.112676056338028
3175-M-026Y1_jpg.rf.b655aedf394f0a56aef28bfa0a5f2fe7.json,4,5,-10.5,74.0,-14.18918918918919
3175-M-026Y1_jpg.rf.b655aedf394f0a56aef28bfa0a5f2fe7.json,5,6,-18.5,75.0,-24.666666666666668
3176-F-054Y1_jpg.rf.07ecd214e587950f53f544cafb40a30f.json,0,1,19.5,70.0,27.857142857142858
3176-F-054Y1_jpg.rf.07ecd214e587950f53f544cafb40a30f.json,1,2,18.0,74.0,24.324324324324326
3176-F-054Y1_jpg.rf.07ecd214e587950f53f544cafb40a30f.json,2,3,15.0,76.0,19.736842105263158
3176-F-054Y1_jpg.rf.07ecd214e587950f53f544cafb40a30f.json,3,4,5.5,69.0,7.971014492753622
3176-F-054Y1_jpg.rf.07ecd214e587950f53f544cafb40a30f.json,4,5,-5.0,75.0,-6.666666666666667
3176-F-054Y1_jpg.rf.07ecd214e587950f53f544cafb40a30f.json,5,6,-28.5,78.0,-36.53846153846153
3177-F-076Y1_jpg.rf.1f2675e7dd33e8d139acd431b7f6c409.json,0,1,11.0,72.0,15.277777777777779
3177-F-076Y1_jpg.rf.1f2675e7dd33e8d139acd431b7f6c409.json,1,2,17.5,85.0,20.588235294117645
3177-F-076Y1_jpg.rf.1f2675e7dd33e8d139acd431b7f6c409.json,2,3,25.5,86.0,29.651162790697676
3177-F-076Y1_jpg.rf.1f2675e7dd33e8d139acd431b7f6c409.json,3,4,37.0,96.0,38.54166666666667
3177-F-076Y1_jpg.rf.1f2675e7dd33e8d139acd431b7f6c409.json,4,5,30.5,91.0,33.51648351648351
3177-F-076Y1_jpg.rf.1f2675e7dd33e8d139acd431b7f6c409.json,5,6,22.5,88.0,25.568181818181817
3177-F-076Y1_jpg.rf.1f2675e7dd33e8d139acd431b7f6c409.json,6,7,13.5,75.0,18.0
3177-F-076Y1_jpg.rf.1f2675e7dd33e8d139acd431b7f6c409.json,7,8,-12.5,76.0,-16.447368421052634
3178-M-068Y1_jpg.rf.d09c900048351431eb11ffb3748b6dfe.json,0,1,6.0,71.0,8.450704225352112
3178-M-068Y1_jpg.rf.d09c900048351431eb11ffb3748b6dfe.json,1,2,14.0,75.0,18.666666666666668
3178-M-068Y1_jpg.rf.d09c900048351431eb11ffb3748b6dfe.json,2,3,23.5,82.0,28.65853658536585
3178-M-068Y1_jpg.rf.d09c900048351431eb11ffb3748b6dfe.json,3,4,25.5,87.0,29.310344827586203
3178-M-068Y1_jpg.rf.d09c900048351431eb11ffb3748b6dfe.json,4,5,36.5,88.0,41.47727272727273
3178-M-068Y1_jpg.rf.d09c900048351431eb11ffb3748b6dfe.json,5,6,20.5,73.0,28.08219178082192
3178-M-068Y1_jpg.rf.d09c900048351431eb11ffb3748b6dfe.json,6,7,7.0,73.0,9.58904109589041
3178-M-068Y1_jpg.rf.d09c900048351431eb11ffb3748b6dfe.json,7,8,-46.0,91.0,-50.54945054945055
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,0,1,-3.5,56.0,-6.25
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,1,2,-2.5,57.0,-4.385964912280701
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,2,3,0.5,62.0,0.8064516129032258
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,3,4,0.0,70.0,0.0
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,4,5,13.0,84.0,15.476190476190476
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,5,6,28.5,91.0,31.318681318681318
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,6,7,34.0,87.0,39.08045977011494
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,7,8,19.0,79.0,24.050632911392405
3179-F-047Y1_jpg.rf.8bd18387b803e0bf6674d03f678d1cf1.json,8,9,15.0,71.0,21.12676056338028
3180-M-073Y1_jpg.rf.fa69c21d9888b3f7a0b6632dd1ed6d95.json,0,1,19.0,92.0,20.652173913043477
3180-M-073Y1_jpg.rf.fa69c21d9888b3f7a0b6632dd1ed6d95.json,1,2,21.0,92.0,22.82608695652174
3180-M-073Y1_jpg.rf.fa69c21d9888b3f7a0b6632dd1ed6d95.json,2,3,5.5,93.0,5.913978494623656
3180-M-073Y1_jpg.rf.fa69c21d9888b3f7a0b6632dd1ed6d95.json,3,4,-19.5,106.0,-18.39622641509434
3180-M-073Y1_jpg.rf.fa69c21d9888b3f7a0b6632dd1ed6d95.json,4,5,-32.0,100.0,-32.0
3180-M-073Y1_jpg.rf.fa69c21d9888b3f7a0b6632dd1ed6d95.json,5,6,-37.5,107.0,-35.046728971962615
3181-F-041Y1_jpg.rf.eb8ce8f28c2accac30548fcb564cde04.json,0,1,16.0,61.0,26.229508196721312
3181-F-041Y1_jpg.rf.eb8ce8f28c2accac30548fcb564cde04.json,1,2,24.5,66.0,37.121212121212125
3181-F-041Y1_jpg.rf.eb8ce8f28c2accac30548fcb564cde04.json,2,3,26.5,67.0,39.55223880597015
3181-F-041Y1_jpg.rf.eb8ce8f28c2accac30548fcb564cde04.json,3,4,22.0,63.0,34.92063492063492
3181-F-041Y1_jpg.rf.eb8ce8f28c2accac30548fcb564cde04.json,4,5,12.0,55.0,21.818181818181817
3181-F-041Y1_jpg.rf.eb8ce8f28c2accac30548fcb564cde04.json,5,6,-7.0,61.0,-11.475409836065573
3181-F-041Y1_jpg.rf.eb8ce8f28c2accac30548fcb564cde04.json,6,7,-17.0,65.0,-26.153846153846157
3182-M-021Y1_jpg.rf.67487946a0246d436ede6413848e5f36.json,0,1,27.0,129.0,20.930232558139537
3182-M-021Y1_jpg.rf.67487946a0246d436ede6413848e5f36.json,1,2,20.0,111.0,18.01801801801802
3182-M-021Y1_jpg.rf.67487946a0246d436ede6413848e5f36.json,2,3,-6.5,132.0,-4.924242424242424
3182-M-021Y1_jpg.rf.67487946a0246d436ede6413848e5f36.json,3,4,-56.5,147.0,-38.435374149659864
3184-M-078Y1_jpg.rf.562e9b2d89a8dd864337e02720b7fb79.json,0,1,18.5,90.0,20.555555555555554
3184-M-078Y1_jpg.rf.562e9b2d89a8dd864337e02720b7fb79.json,1,2,23.5,95.0,24.736842105263158
3184-M-078Y1_jpg.rf.562e9b2d89a8dd864337e02720b7fb79.json,2,3,28.5,96.0,29.6875
3184-M-078Y1_jpg.rf.562e9b2d89a8dd864337e02720b7fb79.json,3,4,27.0,96.0,28.125
3184-M-078Y1_jpg.rf.562e9b2d89a8dd864337e02720b7fb79.json,4,5,9.0,90.0,10.0
3184-M-078Y1_jpg.rf.562e9b2d89a8dd864337e02720b7fb79.json,5,6,-5.0,98.0,-5.1020408163265305
3184-M-078Y1_jpg.rf.562e9b2d89a8dd864337e02720b7fb79.json,6,7,-38.5,91.0,-42.30769230769231
3184-M-078Y1_jpg.rf.562e9b2d89a8dd864337e02720b7fb79.json,7,8,-55.0,109.0,-50.45871559633027
3185-F-038Y1_jpg.rf.04bd27344c2fa7c58446a4ae989deb91.json,0,1,18.0,97.0,18.556701030927837
3185-F-038Y1_jpg.rf.04bd27344c2fa7c58446a4ae989deb91.json,1,2,27.0,101.0,26.732673267326735
3185-F-038Y1_jpg.rf.04bd27344c2fa7c58446a4ae989deb91.json,2,3,32.0,115.0,27.82608695652174
3185-F-038Y1_jpg.rf.04bd27344c2fa7c58446a4ae989deb91.json,3,4,31.0,111.0,27.927927927927925
3185-F-038Y1_jpg.rf.04bd27344c2fa7c58446a4ae989deb91.json,4,5,23.0,103.0,22.330097087378643
3185-F-038Y1_jpg.rf.04bd27344c2fa7c58446a4ae989deb91.json,5,6,-0.5,96.0,-0.5208333333333333
3185-F-038Y1_jpg.rf.04bd27344c2fa7c58446a4ae989deb91.json,6,7,-40.0,112.0,-35.714285714285715
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,0,1,-11.0,55.0,-20.0
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,1,2,-12.5,58.0,-21.551724137931032
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,2,3,-13.5,63.0,-21.428571428571427
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,3,4,-15.5,64.0,-24.21875
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,4,5,-15.0,66.0,-22.727272727272727
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,5,6,-8.0,68.0,-11.76470588235294
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,6,7,17.0,80.0,21.25
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,7,8,6.0,70.0,8.571428571428571
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,8,9,-8.5,71.0,-11.971830985915492
3186-F-089Y1_jpg.rf.1800d87869be23bd36dc57cd58948314.json,9,10,-44.0,65.0,-67.6923076923077
3187-M-078Y1_jpg.rf.01813f1c0bb211ca1265025cf10fc88d.json,0,1,8.5,72.0,11.805555555555555
3187-M-078Y1_jpg.rf.01813f1c0bb211ca1265025cf10fc88d.json,1,2,6.5,75.0,8.666666666666668
3187-M-078Y1_jpg.rf.01813f1c0bb211ca1265025cf10fc88d.json,2,3,11.0,79.0,13.924050632911392
3187-M-078Y1_jpg.rf.01813f1c0bb211ca1265025cf10fc88d.json,3,4,11.0,77.0,14.285714285714285
3187-M-078Y1_jpg.rf.01813f1c0bb211ca1265025cf10fc88d.json,4,5,-5.0,81.0,-6.172839506172839
3187-M-078Y1_jpg.rf.01813f1c0bb211ca1265025cf10fc88d.json,5,6,-15.0,89.0,-16.853932584269664
3187-M-078Y1_jpg.rf.01813f1c0bb211ca1265025cf10fc88d.json,6,7,-43.0,87.0,-49.42528735632184
3187-M-078Y1_jpg.rf.01813f1c0bb211ca1265025cf10fc88d.json,7,8,-35.5,74.0,-47.97297297297297
3189-F-073Y1_jpg.rf.47be58bb0d543d41e6a77aed822e3db8.json,0,1,10.5,71.0,14.788732394366196
3189-F-073Y1_jpg.rf.47be58bb0d543d41e6a77aed822e3db8.json,1,2,12.0,63.0,19.047619047619047
3189-F-073Y1_jpg.rf.47be58bb0d543d41e6a77aed822e3db8.json,2,3,9.0,69.0,13.043478260869565
3189-F-073Y1_jpg.rf.47be58bb0d543d41e6a77aed822e3db8.json,3,4,4.5,70.0,6.428571428571428
3189-F-073Y1_jpg.rf.47be58bb0d543d41e6a77aed822e3db8.json,4,5,3.5,87.0,4.022988505747127
3189-F-073Y1_jpg.rf.47be58bb0d543d41e6a77aed822e3db8.json,5,6,-14.5,82.0,-17.682926829268293
3189-F-073Y1_jpg.rf.47be58bb0d543d41e6a77aed822e3db8.json,6,7,-37.5,99.0,-37.878787878787875
3190-M-027Y1_jpg.rf.77d1329e4deae1a1283d6375fa38f771.json,0,1,32.5,89.0,36.51685393258427
3190-M-027Y1_jpg.rf.77d1329e4deae1a1283d6375fa38f771.json,1,2,34.5,94.0,36.702127659574465
3190-M-027Y1_jpg.rf.77d1329e4deae1a1283d6375fa38f771.json,2,3,28.0,92.0,30.434782608695656
3190-M-027Y1_jpg.rf.77d1329e4deae1a1283d6375fa38f771.json,3,4,12.0,84.0,14.285714285714285
3190-M-027Y1_jpg.rf.77d1329e4deae1a1283d6375fa38f771.json,4,5,-11.0,98.0,-11.224489795918368
3190-M-027Y1_jpg.rf.77d1329e4deae1a1283d6375fa38f771.json,5,6,-53.5,109.0,-49.08256880733945
3191-F-088Y1_jpg.rf.7e79ea9555ed1445d5c8c2613f017c32.json,0,1,7.5,109.0,6.8807339449541285
3191-F-088Y1_jpg.rf.7e79ea9555ed1445d5c8c2613f017c32.json,1,2,19.5,120.0,16.25
3191-F-088Y1_jpg.rf.7e79ea9555ed1445d5c8c2613f017c32.json,2,3,23.0,124.0,18.548387096774192
3191-F-088Y1_jpg.rf.7e79ea9555ed1445d5c8c2613f017c32.json,3,4,25.0,116.0,21.551724137931032
3191-F-088Y1_jpg.rf.7e79ea9555ed1445d5c8c2613f017c32.json,4,5,8.0,122.0,6.557377049180328
3191-F-088Y1_jpg.rf.7e79ea9555ed1445d5c8c2613f017c32.json,5,6,-74.5,151.0,-49.337748344370866
3192-F-069Y1_jpg.rf.d6f29269f5a833d40de7864cd5371cf4.json,0,1,44.0,142.0,30.985915492957744
3192-F-069Y1_jpg.rf.d6f29269f5a833d40de7864cd5371cf4.json,1,2,54.5,149.0,36.577181208053695
3192-F-069Y1_jpg.rf.d6f29269f5a833d40de7864cd5371cf4.json,2,3,62.5,166.0,37.65060240963856
3192-F-069Y1_jpg.rf.d6f29269f5a833d40de7864cd5371cf4.json,3,4,52.5,153.0,34.31372549019608
3192-F-069Y1_jpg.rf.d6f29269f5a833d40de7864cd5371cf4.json,4,5,14.5,144.0,10.069444444444445
3192-F-069Y1_jpg.rf.d6f29269f5a833d40de7864cd5371cf4.json,5,6,3.5,133.0,2.631578947368421
3192-F-069Y1_jpg.rf.d6f29269f5a833d40de7864cd5371cf4.json,6,7,-42.0,139.0,-30.215827338129497
3193-F-027Y1_jpg.rf.bef6b83ee9b6defbfda30648d39343cd.json,0,1,14.5,73.0,19.863013698630137
3193-F-027Y1_jpg.rf.bef6b83ee9b6defbfda30648d39343cd.json,1,2,13.0,69.0,18.84057971014493
3193-F-027Y1_jpg.rf.bef6b83ee9b6defbfda30648d39343cd.json,2,3,3.5,64.0,5.46875
3193-F-027Y1_jpg.rf.bef6b83ee9b6defbfda30648d39343cd.json,3,4,-10.0,76.0,-13.157894736842104
3193-F-027Y1_jpg.rf.bef6b83ee9b6defbfda30648d39343cd.json,4,5,-38.5,89.0,-43.258426966292134
3193-F-027Y1_jpg.rf.bef6b83ee9b6defbfda30648d39343cd.json,5,6,-55.0,63.0,-87.3015873015873
3195-F-071Y1_jpg.rf.b8c4a0bd466828c8f2ed9bf146b1cb0d.json,0,1,14.0,129.0,10.852713178294573
3195-F-071Y1_jpg.rf.b8c4a0bd466828c8f2ed9bf146b1cb0d.json,1,2,11.5,126.0,9.126984126984127
3195-F-071Y1_jpg.rf.b8c4a0bd466828c8f2ed9bf146b1cb0d.json,2,3,3.0,122.0,2.459016393442623
3195-F-071Y1_jpg.rf.b8c4a0bd466828c8f2ed9bf146b1cb0d.json,3,4,-22.0,138.0,-15.942028985507244
3196-M-061Y1_jpg.rf.087f30305045b6fae92bd3c4722b355b.json,0,1,16.5,75.0,22.0
3196-M-061Y1_jpg.rf.087f30305045b6fae92bd3c4722b355b.json,1,2,14.0,75.0,18.666666666666668
3196-M-061Y1_jpg.rf.087f30305045b6fae92bd3c4722b355b.json,2,3,1.5,76.0,1.9736842105263157
3196-M-061Y1_jpg.rf.087f30305045b6fae92bd3c4722b355b.json,3,4,-11.0,80.0,-13.750000000000002
3196-M-061Y1_jpg.rf.087f30305045b6fae92bd3c4722b355b.json,4,5,-7.5,75.0,-10.0
3196-M-061Y1_jpg.rf.087f30305045b6fae92bd3c4722b355b.json,5,6,-33.5,96.0,-34.89583333333333
3197-M-030Y1_jpg.rf.7b327fa8fc705010c109d9ad7c5717d8.json,0,1,26.5,84.0,31.547619047619047
3197-M-030Y1_jpg.rf.7b327fa8fc705010c109d9ad7c5717d8.json,1,2,20.0,84.0,23.809523809523807
3197-M-030Y1_jpg.rf.7b327fa8fc705010c109d9ad7c5717d8.json,2,3,15.5,77.0,20.12987012987013
3197-M-030Y1_jpg.rf.7b327fa8fc705010c109d9ad7c5717d8.json,3,4,0.5,84.0,0.5952380952380952
3197-M-030Y1_jpg.rf.7b327fa8fc705010c109d9ad7c5717d8.json,4,5,-20.0,84.0,-23.809523809523807
3197-M-030Y1_jpg.rf.7b327fa8fc705010c109d9ad7c5717d8.json,5,6,-50.5,85.0,-59.411764705882355
3198-M-042Y1_jpg.rf.c564c87ecac0ace88238b3f348ccd840.json,0,1,3.5,81.0,4.320987654320987
3198-M-042Y1_jpg.rf.c564c87ecac0ace88238b3f348ccd840.json,1,2,12.0,87.0,13.793103448275861
3198-M-042Y1_jpg.rf.c564c87ecac0ace88238b3f348ccd840.json,2,3,10.5,88.0,11.931818181818182
3198-M-042Y1_jpg.rf.c564c87ecac0ace88238b3f348ccd840.json,3,4,9.5,81.0,11.728395061728394
3198-M-042Y1_jpg.rf.c564c87ecac0ace88238b3f348ccd840.json,4,5,-10.5,100.0,-10.5
3200-F-070Y1_jpg.rf.cdf4112e50647ffd53d513efdcf64a1f.json,0,1,15.5,82.0,18.902439024390244
3200-F-070Y1_jpg.rf.cdf4112e50647ffd53d513efdcf64a1f.json,1,2,15.5,89.0,17.415730337078653
3200-F-070Y1_jpg.rf.cdf4112e50647ffd53d513efdcf64a1f.json,2,3,16.0,103.0,15.53398058252427
3200-F-070Y1_jpg.rf.cdf4112e50647ffd53d513efdcf64a1f.json,3,4,10.5,98.0,10.714285714285714
3200-F-070Y1_jpg.rf.cdf4112e50647ffd53d513efdcf64a1f.json,4,5,3.0,104.0,2.8846153846153846
3200-F-070Y1_jpg.rf.cdf4112e50647ffd53d513efdcf64a1f.json,5,6,-9.0,112.0,-8.035714285714286
3200-F-070Y1_jpg.rf.cdf4112e50647ffd53d513efdcf64a1f.json,6,7,-48.5,127.0,-38.188976377952756
3202-F-083Y1_jpg.rf.28cb15e1d92f8c932ab1884535d495e2.json,0,1,9.0,83.0,10.843373493975903
3202-F-083Y1_jpg.rf.28cb15e1d92f8c932ab1884535d495e2.json,1,2,14.5,86.0,16.86046511627907
3202-F-083Y1_jpg.rf.28cb15e1d92f8c932ab1884535d495e2.json,2,3,9.0,80.0,11.25
3202-F-083Y1_jpg.rf.28cb15e1d92f8c932ab1884535d495e2.json,3,4,7.0,86.0,8.13953488372093
3202-F-083Y1_jpg.rf.28cb15e1d92f8c932ab1884535d495e2.json,4,5,2.0,86.0,2.3255813953488373
3202-F-083Y1_jpg.rf.28cb15e1d92f8c932ab1884535d495e2.json,5,6,-8.5,85.0,-10.0
3203-F-046Y1_jpg.rf.d22dbe55fa73d803382c7893456bc7df.json,0,1,30.5,121.0,25.206611570247933
3203-F-046Y1_jpg.rf.d22dbe55fa73d803382c7893456bc7df.json,1,2,26.5,120.0,22.083333333333332
3203-F-046Y1_jpg.rf.d22dbe55fa73d803382c7893456bc7df.json,2,3,4.5,119.0,3.7815126050420167
3203-F-046Y1_jpg.rf.d22dbe55fa73d803382c7893456bc7df.json,3,4,-22.5,124.0,-18.14516129032258
3203-F-046Y1_jpg.rf.d22dbe55fa73d803382c7893456bc7df.json,4,5,-54.0,126.0,-42.857142857142854
3203-F-046Y1_jpg.rf.d22dbe55fa73d803382c7893456bc7df.json,5,6,-84.0,134.0,-62.68656716417911
3204-F-047Y1_jpg.rf.10e2d0ef3596e2db24bd6a3a87a27b21.json,0,1,0.0,60.0,0.0
3204-F-047Y1_jpg.rf.10e2d0ef3596e2db24bd6a3a87a27b21.json,1,2,7.5,67.0,11.194029850746269
3204-F-047Y1_jpg.rf.10e2d0ef3596e2db24bd6a3a87a27b21.json,2,3,2.5,66.0,3.787878787878788
3204-F-047Y1_jpg.rf.10e2d0ef3596e2db24bd6a3a87a27b21.json,3,4,-1.5,73.0,-2.054794520547945
3204-F-047Y1_jpg.rf.10e2d0ef3596e2db24bd6a3a87a27b21.json,4,5,-11.5,82.0,-14.02439024390244
3204-F-047Y1_jpg.rf.10e2d0ef3596e2db24bd6a3a87a27b21.json,5,6,-18.0,82.0,-21.951219512195124
3204-F-047Y1_jpg.rf.10e2d0ef3596e2db24bd6a3a87a27b21.json,6,7,-29.0,88.0,-32.95454545454545
3206-F-030Y1_jpg.rf.46a0581accf09b68ec55205306fa2fca.json,0,1,33.0,125.0,26.400000000000002
3206-F-030Y1_jpg.rf.46a0581accf09b68ec55205306fa2fca.json,1,2,26.5,116.0,22.844827586206897
3206-F-030Y1_jpg.rf.46a0581accf09b68ec55205306fa2fca.json,2,3,20.5,109.0,18.807339449541285
3206-F-030Y1_jpg.rf.46a0581accf09b68ec55205306fa2fca.json,3,4,-6.0,113.0,-5.3097345132743365
3206-F-030Y1_jpg.rf.46a0581accf09b68ec55205306fa2fca.json,4,5,-63.0,141.0,-44.680851063829785
3207-F-053Y1_jpg.rf.8c2eba7fdac8665ff445576dd4b695e2.json,0,1,4.0,99.0,4.040404040404041
3207-F-053Y1_jpg.rf.8c2eba7fdac8665ff445576dd4b695e2.json,1,2,16.0,101.0,15.841584158415841
3207-F-053Y1_jpg.rf.8c2eba7fdac8665ff445576dd4b695e2.json,2,3,11.0,117.0,9.401709401709402
3207-F-053Y1_jpg.rf.8c2eba7fdac8665ff445576dd4b695e2.json,3,4,14.0,119.0,11.76470588235294
3207-F-053Y1_jpg.rf.8c2eba7fdac8665ff445576dd4b695e2.json,4,5,4.5,112.0,4.017857142857143
3207-F-053Y1_jpg.rf.8c2eba7fdac8665ff445576dd4b695e2.json,5,6,-5.5,127.0,-4.330708661417323
3207-F-053Y1_jpg.rf.8c2eba7fdac8665ff445576dd4b695e2.json,6,7,-47.5,134.0,-35.44776119402985
3209-F-073Y1_jpg.rf.b3686ffe92cdefd4f386611cd2115d2b.json,0,1,17.5,83.0,21.084337349397593
3209-F-073Y1_jpg.rf.b3686ffe92cdefd4f386611cd2115d2b.json,1,2,18.5,88.0,21.022727272727273
3209-F-073Y1_jpg.rf.b3686ffe92cdefd4f386611cd2115d2b.json,2,3,16.5,81.0,20.37037037037037
3209-F-073Y1_jpg.rf.b3686ffe92cdefd4f386611cd2115d2b.json,3,4,2.0,81.0,2.4691358024691357
3209-F-073Y1_jpg.rf.b3686ffe92cdefd4f386611cd2115d2b.json,4,5,-13.5,88.0,-15.340909090909092
3209-F-073Y1_jpg.rf.b3686ffe92cdefd4f386611cd2115d2b.json,5,6,-24.5,87.0,-28.160919540229884
3209-F-073Y1_jpg.rf.b3686ffe92cdefd4f386611cd2115d2b.json,6,7,-43.5,102.0,-42.64705882352941
3210-M-067Y1_jpg.rf.0ec3a0fe3dc1fa4bf5eb776537218e1d.json,0,1,12.0,85.0,14.117647058823529
3210-M-067Y1_jpg.rf.0ec3a0fe3dc1fa4bf5eb776537218e1d.json,1,2,14.0,83.0,16.867469879518072
3210-M-067Y1_jpg.rf.0ec3a0fe3dc1fa4bf5eb776537218e1d.json,2,3,4.5,84.0,5.357142857142857
3210-M-067Y1_jpg.rf.0ec3a0fe3dc1fa4bf5eb776537218e1d.json,3,4,-30.5,115.0,-26.521739130434785
3211-F-034Y1_jpg.rf.f998ff2b707b284dc4cb96eae9df23fa.json,0,1,21.5,74.0,29.054054054054053
